,qid,question_text,target
1071442,d1f251fd5326abbcdffc,Why does my Hoover smell so sick?,0
615494,7884ee04ab5d959f75c5,What is the possibility of an A+ father and a B- mother giving birth to a B- child?,0
222789,2b94da7a2bac8bb05b1a,Is it normal to love your older sister eventhough we are over 20s?,0
283835,3793bac384b333eeb439,How can Kurds assure Iranians that they won't pose a threat to integrity of Iran?,1
996973,c35ce3a4ca2beb87c753,How could we overcome the stress of expectations?,0
1228371,f0b93447ff4307148060,"How does the narrative that ""Latin American leftists protect it against corporocracy"" stands now that Emilio Odebrecht admitted funding the commies?",0
463603,5ac651d792f302ce9dcc,How has Spotify impacted the radio industry?,0
688741,86e6d0919575eda13bc3,How can I prioritize my feelings?,0
911537,b29ecf3e90babdb8b3bb,What do you call a person who never forgives?,0
438220,55e09c825c9bcc8dfeee,What are some red flags to watch out for in everday life?,0
634432,7c3f77aada5c94579492,"As Democrat and an Anti-Second Amendment Advocate, would you use a nuclear bomb to save your self and your family, if you had no other choice?",1
559593,6da45da40c5f72325610,When was a time that your spouse was completely honest/blunt with you?,0
178300,22d7a4d6692130222845,What are some similarities between China and Saudi Arabia?,0
284737,37c01550b613d4869421,Is EQ fake?,0
1005176,c4fb59637eab303e1e02,Who was Lakshmana's moyher in Ramayana?,0
650164,7f565346da40f62fc74c,"It feels like there's a brick in my head, I used to be fairly intelligent. How can one tell whether or not their intelligence has truly suffered?",0
815634,9fd287676387b4451619,How good is Videospinblasterpro?,0
1241341,f343abccb810c82521e9,How do you prepare plants for the application of pesticides?,0
621194,79a30cd56e68ed49ec16,What would you do if you were virgin at 26?,0
659938,8145c11a024fb0a5d869,What's the use of cache memory?,0
752019,93585b87b9077e207717,What step can the common people take to stop the Bangladeshis?,1
783648,9984ebc55ce7b3f5430b,What is currently specific isolation medium for Penicillium?,0
900212,b05faff0f60ace9b1577,What is SP 3 hybridisation?,0
614044,783f44bfbc5b1c75d3f0,What are the similarities of archaemenid and Sassanid?,0
130269,197c70613907b3a5a0ae,Which is best cycle for cycling?,0
860081,a881d4ad9fabcf4945b2,"Have you helped virgins learn how to have sex? If so, have they found this to be beneficial?",0
896186,af9716077638340992e0,How can I not be depressed if no one can understand me?,0
243201,2f905db896835973d6f5,For the Tamilnadu MBBS 2018 application will the application be online?,0
299591,3aa928913f7dd487dfc2,What is your absolute favorite word?,0
1109077,d9538e98f99650d40eee,Can you 3D print cannabis?,0
1108943,d94d3e501ff895aae73f,What are your top 5 Imagine Dragons songs?,0
746318,92313277b68a7625ee05,What benefits do critical reading skills?,0
784260,99a3839977c42fed8b4f,What is a person supposed to do with knowledge of their privileges?,0
1155951,e281572d8eb6200cacf6,What is your biggest worry about your personal relationship?,0
83332,1050a228917e2c32ec5d,What is the reason that (most of the time) the females are the ones who get pregnant and not the males and why are the males always the ones fighting for the females?,0
650253,7f5c1cd7ed7255c9533b,What does drift velocity of an electron through the conductor mean?,0
115354,16926683f70506d5b05d,Are books better than newspapers?,0
45746,08f585a807f50a21fd99,"Someone tell me about life in NIE Mysore apart from studies. How do students spend their time there, etc.?",0
1009988,c5e8d03aa4ad30b83412,How many atoms of carbon are present in one molecule of graphite?,0
808511,9e6ea25bb395ea7cd449,What is the strangest song you've ever heard playing at a restaurant?,0
442315,56aed1708df9c620e3a2,Where is the Falcon Heavy going?,0
133915,1a35988d12e4bdc4bae4,What are the best accessories for Tata Tiago?,0
498357,619111330bedb661cd97,What is the function of pits in sclerenchyma cell?,0
278856,3695c78ca3bf9cf0b230,What happens to torque when pressure increases?,0
320348,3ec6f617a55965a0072c,Why do liberals think that borders are racists?,1
1229886,f10372b5c73259d08dc5,What causes bumps around the belly button?,0
42002,0837405525d64200976a,Which medical colleges have internal seats for PG?,0
612784,7801b122cdc59d6cef20,What are the common applications of feedforward neural networks?,0
972855,be96c373869df3b668c6,What are some really cool hacks to renovate your home at the cheapest?,0
573154,704f6ef60780d09109f8,What are some good Chinese/Japanese historical dramas?,0
462732,5a9bc0cdf98acca5dfab,Who was the fourth Chief Minister (CM) of Uttar Pradesh (UP)?,0
399458,4e423a78a276b3f11033,Should I join NIT Arunachal Pradesh in 2018?,0
1119787,db70d2df5b7ca2627e53,What are the most python module documentations?,0
478805,5dc31f1608397d80ed24,"If violent protests by #DisruptJ20 and other far left groups shut down the inauguration, will that increase Trump's popularity with voters?",0
352452,4513695d372c6b2155ff,I live in Gurgaon. Which telescope should I buy purely for the purpose of using it as a hobby?,0
11506,02435cc25f4c3b6d6593,Why is donald trump the president?,0
975989,bf374cf4ac88dd7f7288,What is future of a business analyst in India as eventually it will be taken over by AI and automation?,0
882742,acf05f5852344fd6c3e1,"Who are the biggest ringleaders in the Trump/Russia/NRA international crime syndicate other than Trump, Putin, and Dana Loesch?",1
263966,33a8e3b19b42a698134d,"Why does character assassination of Trump get 500 thumbs up, while one comment in support of Trump gets collapsed?",1
1012183,c659359e5f23f7d734d3,Have you done any program in RICS?,0
1182029,e7a3e38830289a5476aa,What are some economical accomodation options in Goa for a month long stay?,0
570274,6fbd0fee32d294898d7c,Do you believe that an old woman can swallow a animals?,0
149413,1d3792104131cf36bf1c,How potassium carbonate is formed in Hoffman bromide reaction?,0
1176915,e6a072dd91be76c017f6,What function does iBurst serve?,0
178935,22f70000e2f1de2f7faf,What will you do if you rule the world?,0
273311,357dadb4d0af4bb3318d,Why are many of the middle east countries which are predominantly Muslim undergoing civil wars?,0
406983,4fbef7e361bea360e759,What causes a bottom tooth to chip?,0
1103658,d84d96fb9f0ba00898d5,What is the computational complexity to compare two different grammars deterministically?,0
270674,34fbb8f4de0de42df018,How is Bundaberg rum mass produced?,0
125740,189a9246a17160a963e9,What are the options for joining the armed forces after graduation?,0
816613,a004af1321d785a25e1e,What are some common misconceptions about success?,0
884259,ad3f12c01fab276d26b9,Where should a lawsuit be filed if the parties live in different states? The agreement was made online and then the other party came to my state to meet and deal further with the agreement. They are now in default on the terms.,0
302567,3b4008f151cb77b66ddc,How can I make sure that I am intelligent?,0
797279,9c3b63abafe9a68fac63,How and which all B Schools to apply with 83.4 CAT 2018 percentile?,0
666738,8292664b9a1820d11c85,Isn’t the school shooting in Florida really a horrible ripple effect of Mr. Cruz having gone insane after living in a state of mortal sin? Wasn’t Mr. Cruz possessed by hatred for his fellow students? Shouldn’t such spiritual sickness be our focus?,0
525423,66dc95fb487e0d908ffd,"How do you critically examine Jinnah, Lord Mountbatten and Gandhi as leaders during the partition of India?",0
1156569,e29f96920266d5153315,Can the US still have allies in spite of Donald Trump?,0
222537,2b880ac5c12de66d382c,What are metals called when used in explosion?,0
361839,46ebeeb84b39012b1bb0,Have you ever let a distraction get you fired?,0
1154781,e24676025ad352bd35c8,What mass of acetic acid (CH3CO2H) must be added to 1.45 L of 0.40 M sodium acetate to make a buffer solution whose pH=5.25?,0
719705,8ce696252484cbb048d5,Are there escorts available in Indore?,0
158229,1ef3f2656822c8233659,"If you could spend 30 minutes with Peter Thiel, what would you ask him?",0
1029191,c9ae5fd59afed3e53928,Where are rego watches made?,0
358432,4641492032ac582349fb,"What is the app on your phone you use the least, but never delete because you think you might use it?",0
631180,7b9c16e610b8d86f48d6,How much power can be produced by an adult in pedaling?,0
429607,543129f5508f1d91cd0f,How do I invest in mutual fund directly?,0
580890,71d05fe849b396a859dc,What do you do when your PC starts running slow?,0
136260,1aac0a31b69078ebc3ef,When will Western nations send humanitarian aid to Russia for senseless attacks?,1
1115103,da8207486cdd4760ce4c,Why is it difficult to lose weight with PCOS?,0
1063524,d0676c10ad4ba52bb258,What do you call the first software developer on a project?,0
913550,b301983b39867e623daa,I am trying to develop a line follower based on PID. How would I select the correct number of sensors?,0
590284,73a267f2072e964f326d,Who is Chuck Todd?,0
449127,57f9513e4f3b7fb71f1a,"Can I make band shirts for myself without getting in trouble, and how do I do that for no money?",0
330673,40cf08f183893e2c72e6,"If we were fearless to be born in this life, why can we not be fearless in death?",0
853972,a7517a91ae79aa6f6de6,"If you know you're insecure and have many emotional problems, should you leave the relationship?",0
386195,4baa5e8e6323980586af,How do I become more popular and get more views on my answers?,0
676323,8470777d23952305d9d5,Can I kiss my girlfriend inside a movie theater?,0
443968,56fe02ea79cdda0c1331,What are the treatments for ingrown hairs or small patches due to it?,0
739610,90db186284ad2fc3df8a,How often do you eat Lean cuisine?,0
760964,9516ac0f9bd38011f6dc,What is the most reasonable assumption about our future as humanity?,0
834943,a39dac4dad2193aea67c,Which is the best French translation of the Quran?,0
957477,bb97450d0af6bd204f4a,What are some top-tier adjustable pliers?,0
816731,a009f5711dfb6332f37e,"What is Andrew Weill's opinion of ""preferred"" pronouns?",0
1255034,f5f31763f03216d97f05,What purpose does Pandora serve in today's music streaming ecosystem? Is it obsolete?,0
762101,95504ebf6189af02ae2d,How do former Hindus feel after leaving the cow-worshiping religion?,1
767316,9654f506bf750d598e0d,What is it like to have a relationship with someone not of your caste in India?,0
395780,4d8a7196bcc258d5235e,Which are some books having the same theme as True Detective Season 1?,0
541960,6a3043f812ba4a505219,How do I calculate city's housing market oversupply/undersupply? Is there a formula to this or a per-capita ratio?,0
757485,946734f70d743b8f31f2,Which would win a fictional battle a man with magic or a man with psionics?,0
701829,896b9f7bc53aefe2b282,Who is the best rapper in your opinion?,0
593217,743190ad7de3030fb0fc,What is the instrument of accession?,0
880263,ac7346abb169d7f62228,What happens to people who can't succeed in college if the majority of entry level jobs become automated?,0
420477,52678636f34e54258601,What if the pocket knife was in a bag in the car what are the consequences when police take it to court?,0
15834,031cc0a9f3c92d377056,"How would I decorate my bedroom with bears, wildflowers and frogs?",0
495369,6100e90cf9d2578be775,What does it feel like to be separated from your twin?,0
321462,3f01036ca268d2910c47,What is the next big thing to manufacture?,0
806236,9df79f5c9eea6d38a558,How much is docking rental spaces for a 40 foot boat in Monaco?,0
1058095,cf54dbdce952cff37fcb,What can be done to reduce the chance of another mass shooting?,0
1231576,f158249b03091272f3fd,What should I learn first in advanced math?,0
828047,a247a96afa583893d8e6,Which RO should I buy PUREIT ULTIMA or AO SMITH Z8?,0
459623,5a03435effbc749115a1,What is the main importance of crop rotation?,0
116282,16c07b8c4973e27212ef,What new tradition would you start for your family to be carried down the next generations?,0
977000,bf6a1676b99640067bea,Can we find the edge of the universe?,0
377112,49ed22707fef56769d51,Do you see a line or am I just imagining it on my Clear blue Rapid detection test?,0
1162760,e3d510046f52750f8c92,Why is the sex hungry pedophile Gandhi the father of nation of our country India?,1
310673,3cdafc1c387fec16d8e6,Since when have humans been riding horses?,0
621874,79c54aea1dc960cd96dd,What are the advantages and disadvantages of diagonal communication?,0
1270766,f9093969e94ce2147cd5,Why do I feel a sharp pain in my breast?,0
53144,0a6e830030597efeb8a4,Which instruments use convex lens?,0
1012729,c675f9aeaa67c1c3fc2b,What challenges has Colin Morgan faced as an actor?,0
1305427,ffde8976678d750c283e,Are there natural ways to reverse motion activated tremors?,0
386473,4bb80f1feb3f16a7118c,Will building Muscle at 14 earn more respect?,0
487914,5f8d701992fa17a30ba4,How is liquidity associated to a stock market?,0
